AlmCve,PParte,PDescrip,PExis,PPasillo,PUbica
02,3604691C91,PEDAL UNIDADES CF,1,02A,1264
02,3605503C1,TUBO NIVEL ACEITE MOTOR AYB,1,04H,3639
02,3607359C93,PEDAL,1,02B,1303
02,3624108C91,TRNSMTR,1,01F,0643
02,3624400C91,VALVE,1,02K,2247
02,3625639C1,FAN,1,04A,2911
02,3628539C91,VALVULA,1,02L,2339
02,3661382C1,SOPORTE DE AMORTIGUADOR,1,02D,1539
02,3803174C91,STEP,1,06F,5044
02,3807254C92,HOOD,1,SIN L,
02,3809832C91,MANGUERA,1,02A,1264
02,3814371C1,SOPORTE,1,02D,1538
02,384139C2,MANGUERA,1,04H,3629
02,398633C1,SWIVEL,1,SIN L,
02,415837C91,ENCENDEDOR,1,01F,0651
02,418320C1,YOKE,1,05G,4333
02,418322C91,YOKE,1,05G,4314
02,431699C91,TAPA FLECHA INTER,1,05A,3736
02,433971C1,BOLT,1,02E,1652
02,446501C3,EMPAQUE,1,06D,4811
02,446738C1,PULLEY,1,02D,1533
02,453694C3,CABLE ACELERADOR,1,CBL,082
02,454252C1,XHANDLE,1,01H,0855
02,464232C1,ESPEJO RETROVISOR,1,01H,0832
02,465572C3,EMPAQUE CABEZA  345 Y 392   (R),1,06D,4836
02,465916C1,ABRAZADERA MUELLE,1,04F,3439
02,471292C91,SPRING,1,,
02,474045C2,SWITCH,1,01F,0652
02,474663C3,HOUSING,1,01G,0745
02,475173C4,CABLE ACELERADOR 6.9/7.3L DT360,1,CBL,003
02,476823C1,FLANGE,1,,
02,476846C2,FLOTADOR 4700 TANQUE DIESEL,1,01G,0714
02,477258C94,CONTRACHAPA PUERTA DERECHA,1,01H,0864
02,478908C1,GASKET,1,06D,4812
02,478912C1,GASKET,1,06D,4813
02,478947C92,CAJA TRANSMICION,1,04C,3164
02,483637C2,HOSE,1,02A,1256
02,483652C2,INSOLADOR,1,02C,1451
02,485603C92,POLEA 6.9L/9.0L    (R),1,02B,1347
02,486692C1,CLAMP,1,01H,0846
02,489159C1,EMPAQUE D ADMICION 9.0,1,06D,4814
02,496448C2,PIN,1,01H,0855
02,499523C3,GANCHO COFRE COMPLETO    (R),1,01H,0852
02,4C2Z9N184BA,FILTRO DE GASOLINA,1,03B,2529
02,503315C2,SOPORTE,1,02D,1541
02,503401C2,INSULATR,1,02D,1513
02,505486C91,VALVULA,1,02L,2326
02,533465C1,MANGUERA ALTA PRESION,1,02F,1733
02,542-0169-10,BOMBA HIDRAULICA,1,SIN L,
02,556945C1,PASADOR DE METAL,1,02C,1454
02,56662,PISTA,1,01B,0253
02,571967C1,HOSE,1,SIN L,
02,573713C91,RETEN ACEITE TRANSMISION,1,01C,0354
02,576746C92,TAPON DIESEL,1,02F,1766
02,578379C91,KIT,1,05H,4442
02,578389C1,YOKE,1,05G,4339
02,578777C2,SHAFT,1,04A,2933
02,584051C2,SENSOR DE INDICADOR DE PRESION DE ACEITE,1,02A,1245
02,584921C91,BRACKET,1,05G,4311
02,588717C91,CILINDRO PUERTA JUEGO,1,01F,0656
02,598204C1,XBEZEL,1,06E,4923
02,6011123C92,MOTOR ARRANQUE CF,1,06A,4532
02,6011139C1,ROTOR CF,1,06A,4531
02,6011352C1,GASKET,1,06P,5221
02,6011358C1,FILTRO ACEITE TRANSMISION UNIDADES CF,1,03E,2821
02,6020310C1,VENTANA PUERTA IZQUIERDA CF,1,04A,2902
02,6020404C1,MOULDIN,1,01H,0864
02,6050519C1,GASKET,1,,4844
02,6050532C1,SEAL,1,MSC,
02,6050535C1,PISTON,1,SIN L,
02,6050566C1,GASKET,1,MSC,
02,6050663C1,SEAL,1,MSC,
02,6050664C1,SEAL,1,MSC,
02,6050679C1,PUMP,1,06A,4549
02,6050680C1,PISTON,1,SIN L,
02,6050696C1,PISTON,1,SIN L,
02,6050732C1,PISTON,1,SIN L,
02,6050733C1,SEAL,1,01C,0354
02,6050734C1,SEAL,1,06P,5355
02,6050787C1,GASKET,1,MCS,
02,6050796C1,CONTROL,1,02A,1239
02,6050805C1,PLATE,1,06A,4525
02,6051066C1,SWITCH,1,SIN L,
02,6056008C1,XSWITCH,1,CBL,065
02,6056165C1,ARM,1,SIN L,
02,6056166C1,ARM,1,SIN L,
02,6056167C1,WAIPER,1,02E,1628
02,6056168C1,WAIPER,1,02E,1629
02,6304ZZ,BALERO,1,01A,0149
02,671825C4,EMPAQUE CARTER DT/DT360,1,06D,4833
02,675724C2,HOSE,1,02F,1744
02,675813C2,EMPAQUE TAPA DISTRIBUCION DT466,1,06D,4815
02,675816C2,EMPAQUE TAPA BOMBA DIESEL DT466,1,06P,5234
02,676679C2,TORNILLO BIELA DT466,1,02C,1457
02,677349C1,RESORTE VALVULA  (R),1,01H,0852
02,6C2Z-9601-A,FILTRO FORD ECONLAIN AIRE,1,03B,2529
02,725048,ABRAZADERA,1,04G,3547
02,735367C91,ENFRIADOR ACEITE 7.30,1,02B,1363
02,735367C91CR,CORE ENFRIADOR ACEITE,1,CORE,
02,735445C91,BOMBA DE AGUA,1,02J,2102
02,735445C91CR,CORE DE BOMBA,1,CORE,CORE
02,752975,PISTON UNIVERSAL,1,05F,4229
02,784357,CONECTOR PARA MANGUERA,1,,
02,8000854R91,BOMBA HIDRAULICA VT365,1,01D,0467
02,8200005,MOTOR,1,06F,5046
02,8900189R91,KIT CAMPAÑA,1,01E,0555
02,991063C2LT,ACEITE 85W140,1,STOCK,SERV
02,991523C91,TRBOCHGR,1,04G,3553
02,991523C91CR,CORE,1,CORE,CORE
02,991535C91,TRBOCHGR,1,04G,3555
02,991535C91CR,CORE,1,CORE,CORE
02,991969C91,BOMBA AGUA 444E 95-96 FORD,1,02J,2152
02,A0072501504,CUBIERTA EMBRAGUE,1,,
02,A1205A1925,RETEN DE ACEITE      (573713C91),1,01C,0349
02,A27599AIP,RIM ALUMINIO 24.5 X 8.25 TUERCA-CAPUCHON,1,80,A
02,A28408PW,RIM 22.5 X 8.25 7400 LBS UNIMOUNT,1,STOCK,SERV
02,A6808800160,GANCHO COFRE,1,,
02,A9060140422,EMPAQUE CARTER,1,04G,3557
02,ABI-1043R,MICA MINIBUS ROJA,1,06B,4648
02,ACC-C21-51-0272,CHAPA PARA REJILLA,1,05F,4239
02,ACE-107035-82B,CLUTCH 14.0 X 1 3/4 ORGANICO 3600 8 RESO,1,04C,3133
02,ADR-5270,ADAPTADOR MACHO,1,,
02,AIR-5030,EMBRAGUE A/C,1,02B,1357
02,AIR-7230,FILTRO SECADOR A/C,1,02L,2319
02,AMS66715,AMORTIGUADOR PEMEX,1,06G,5119
02,AMS66884,AMORTIGUADOR,1,06G,5126
02,AMS66891,AMORTIGUADOR 85001,1,06G,5127
02,APA-MB134A,MANGUERA INSTALACION FREON R-134A (JGO,1,MSC,P4
02,APB-FUS20,FUSIBLES,1,,
02,ARM-90044,ARMOR ALL DE 1/2 LITRO,1,06C,4719
02,ATC-MD268,FRENO DE DISCO,1,04A,2924
02,AUT-06380,BOTON DUAL (CHANGO) 32861,1,01F,0672
02,AUT-0991402,LUZ REDONDA ROJA BUS ESCOLAR,1,,
02,AUT-10220,UNTERRUPTOR CAMBIO DE LUZ REFORZADO CABE,1,01F,0672
02,AUT-1679601,ESPEJO DOBLE LUNA,1,05F,4219
02,AUT-1953300,FOCO HALOGENO 9007,1,,
02,AUT-2617805,INTERRUPTOR 1 PASOS,1,01F,0672
02,AUT-2668000,LUZ DIRECCIONAL IZQ INTL,1,06B,4639
02,AUT-2908700,PALNCA DIRECCIONAL 94 -99  INTERNATIONAL,1,01H,0839
02,AUT-2975601,PLAFON MINIATURA TIPO BOSH,1,,
02,AUT-32105,PORTA UNIDAD DOBLE CROMADA T/4652 DER KW,1,06B,4629
02,AUT-3785000,SOQUET FOCO  HALOGENO,1,,
02,AUT-3796500,SOQUET CAMION CARGUERO,1,,
02,AUT-4332000,UNIDAD DE 24V FARO,1,06B,4639
02,AUT-4363000,VENTILADOR METALICO DE CABINA,1,01G,0743
02,AUT-ANCO26,"LIMPIAPARABRISAS 26""",1,,
02,AYC-1320002,PARABRISAS DERECHO CORAZA,1,SIN L,
02,AYC-1320010,PARABRISAS DERECHO,1,,
02,AYC-1320013,PARABRISAS IZQUIERDO CORAZA,1,SIN L,
02,AYC-1320017,PARABRISAS IZQUIERDO FAST TRACK,1,,
02,AYC-1401018,CERRADURA CON CONTRA A Y B,1,05F,4249
02,AYC-1504009,CALAVERA OVAL ROJA A Y B,1,,
02,AYC-1504010,CALAVERA OVAL CRISTAL,1,05F,4231
02,AYC-1504011,CALAVERA OVAL CRISTAL,1,,
02,AYC-1526006,INTERRUPTOR LUZ GALIBO,1,05F,4235
02,AYC-1526008,INTERRUPTOR LUZ DE RUTA A Y B,1,05F,4235
02,AYC-1526009,INTERRUPTOR DE ESTRIBO,1,05F,4235
02,AYC-1526014,INTERRUPTOR LUZ OPERADOR,1,05F,4235
02,AYC-1534001,LUZ DE STOP LEDS ROJO,1,05F,4237
02,AYC-1538008,LINTERNA PLACA CRISTAL A Y B,1,05F,4232
02,AYC-1538013,MOTOR ELECTRICO IZQ.,1,05F,4239
02,AYC-1705030,ESPEJO RETROVISOR DER. HORMIGA,1,05F,4239
02,AYC-1705031,ESPEJO RETROVISOR IZQ HORMIGA,1,05F,4239
02,AYC-1825132,COFRE EXTERIOR CON PARRILLA A Y B,1,,
02,AYC-1825133,COFRE CON PARRILLA A Y B,1,,
02,AYC-2040008,TOMA DE AIRE C/COLLARIN,1,,
02,AYC-2115022,MOLDURAS PARRILLA AYB,1,05F,4229
02,AYC-2115030,MOLDURA TRASERA SUPERIOR,1,,
02,AYC-2115032,MOLDURA TRASERA INFERIOR AYB,1,,
02,AYC-2115033,MOLDURA DELANTERA SUPERIOR AYB,1,,
02,AYC-2115034,MOLDURA DELANTERA INFERIOR,1,,
02,AYC-3102004,CRISTAL CORREDIZO,1,05D,4034
02,AZ-RK1016,HOJA PARA EMPAQUES,1,,
02,BCA-204FF,BALERO DE BOLAS,1,01A,0111
02,BCA-2796,BALERO RODILLO,1,01A,0112
02,BCA-42381,BALERO,1,01A,0115
02,BCA-42584,PISTA BALERO,1,01A,0115
02,BCA-552A,PISTA,1,01A,0113
02,BCA-653,PISTA,1,01A,0133
02,BCA-JM716649,BALERO,1,01A,0123
02,BCA-MR-5208-EL,BALERO,1,01A,0124
02,BCA-MU-1209-TM,BALERO RODILLO,1,01A,0123
02,BCA-MU-1209-TV,BALERO RODILLO,1,01A,0112
02,BCA-RU-1570-UM,BALERO RODILLO,1,01A,0124
02,BEC-23210012000,DEPOSITO DE AGUA PARA MOTOR URV.111,1,05F,4216
02,BEC-ACC02010086,JALADERAS PARA CRISTAL,1,05F,4237
02,BKTFMA7375,JGO DE BASES PARA 5TA RUEDA FONTINE,1,,
02,BTSB35,VARILLA PORTALODERA,1,04E,3322
02,BWP-M-1051,"SEGURO 3-1/2""",1,,
02,BWP-M-1424,"RESORTE LENGHT 8-3/8"" OD 1-1/16"" ROCKW",1,02H,1948
02,BWP-M-1571R,"GAVILAN ""R"" EATON",1,02H,1961
02,BWP-M-2143,TENSOR P/SUSPENCION,1,,
02,BWP-M-2599L,"GAVILAN ""L""",1,02H,1962
02,BWP-M-2735,RESORTE 8-1/16 X1,1,,
02,BWP-M-2786,"TORNILLO ""U"" MUELLE",1,02H,1965
02,BWP-M-2787,"TORNILLO ""U"" MUELLE",1,02H,1966
02,BWP-M-2788,"TORNILLO ""U"" MUELLE",1,02H,1965
02,BWP-M-2789,"TORNILLO ""U"" MUELLE",1,02H,1966
02,BWP-M-2821,BALANCIN SUSPENSION IHC,1,02H,1967
02,BWP-M-3111R,GAVILAN,1,,
02,BWP-M-3115R,"GAVILAN ""R""",1,,
02,BWP-M-3175L,GAVILAN,1,02H,1964
02,BWP-M-3175R,GAVILAN,1,,
02,BWP-M-3385,YUGO 1/2-20 PARA MATRACA AUTOMATICA,1,STOK,OBS
02,BWP-M-3514,USE GYE-1R12-066 BOLSA AIRE (9083),1,04B,3038
02,BWP-M-3873,"SOPORTE MOTOR 3/4"" 2-5/8""",1,STOK,OBS
02,BWP-M-3877,BUJE AMORTIGUADOR RADIADOR PTB (D-2),1,STOK,OBS
02,BWP-M-557L,"GAVILAN ""L""",1,02H,1964
02,BWP-M-557R,"GAVILAN ""R""",1,02H,1964
02,BWP-M-561L,"GAVILAN ""L""",1,02H,1965
02,BWP-M-561R,"GAVILAN ""R""",1,02H,1965
02,BWP-M-566L,"GAVILAN ""L""",1,02H,1963
02,BWP-M-566R,"GAVILAN ""R""",1,02H,1963
02,BWP-M-744L,"GAVILAN ""L""",1,02H,1965
02,BWP-M-997L,"GAVILAN ""L""",1,02H,1961
02,BWP-M-K15,JUEGO REPARACION GAVILAN,1,STOK,OBS
02,BWP-M-K86,JUEGO INSTALACION GAVILAN EATON,1,STOK,OBS
02,BX065176,MATRACA,1,02I,2053
02,BX101569,REPUESTO VALVULA DOBLE BLANCA MV-2,1,02K,2224
02,BX103009,"VALVULA REL.  R-12; 2 PUERTOS SUMINISTRO HORIZONTALES, PRESION APERTURA 4 PSI",1,02K,2212
02,BX103028,VALVULA R-14=103028,1,02K,2223
02,BX104463,KIT REPARACION VALVULA QR,1,02K,2249
02,BX107506,COMPRESOR BENDIX TF-550 CUMMINS,1,02K,2262
02,BX107651,JUEGO DE METALES TF-550/750 STD (PARA 2 BIELAS),1,02K,2224
02,BX107796,CARTUCHO SECADOR DE AIRE AD-9,1,02K,2221
02,BX226338,VALVULA,1,02K,2224
02,BX278302,MATRACA 10 DIENTES 1-1/4 5.5/4.5 (R822009),1,02I,2051
02,BX279000,VALVULA MANITAS TP-3,1,02K,2238
02,BX284726,VALVULA CONTROL PP1 (CAMIONES C6 Y C7),1,02L,2352
02,BX5005037,KIT REPARACION MENOR AD-9,1,02K,2239
02,BX5006844,VALVULA MODULADORA PARA FRENOS ABS M-30,1,02K,2241
02,BX550420,ARNES ACELERADOR N14/T800,1,02K,2253
02,BX800034,VALVE,1,02K,2236
02,BX800376,VALVULA RETENCION SHECK SC-3,1,02K,2249
02,BX801481,VALVULA MODULADORA DE AIRE M-32QR,1,02K,2252
02,BXI88770,COMPRESOR AIRE MOTOR MBZ,1,02L,2311
02,C10-11-6182,FILTRO,1,03E,2863
02,C10950420,CLUTCH 14 X 2 AUTOAJUSTABLE,1,06G,5164
02,C10970020MO,CLUTCH,1,06G,5151
02,C10970120,CLUTCH,1,06G,5145
02,C10970182,CLUTCH 15.5 X 2 SOLO 3600 LBS,1,06G,5144
02,C10970525Y,CLUTCH SOLO 15.5 X 2,1,SIN L,
02,C146483,"SCN,RTR",1,PC1,P29
02,C153346,TORNILLO BOMBA INYECCION,1,01I,0921
02,C153526,VALVULA,1,01I,0916
02,C154087,LIGA BOBINA DE PARO,1,PC1,P51
02,C154916,"GSK,PMP",1,PC1,P59
02,C169798,EMPAQUE,1,PC1,P65
02,C173161,EMPAQUE,1,PC1,P64
02,C176027,EMPAQUE COMPRESOR,1,PC1,P65
02,C196057,DISCO VALVULA BOMBA PARO,1,PC1,P49
02,C202994,MANGUERA DEL TURBO,1,01I,0925
02,C204898,TUBO,1,01I,0914
02,C211052,EMPAQUE,1,PC1,P61
02,C213079,LIGA,1,PC1,P45
02,C215045,EMPAQUE TOMA AGUA BC 350,1,PC1,P48
02,C216524,TAPON CABEZA,1,PC1,P59
02,C3002385,"GSK,PMP",1,PC1,P64
02,C3006743,PISTA RETEN TRASERO CIGUEÑAL,1,01J,1015
02,C3010146,RESORTE BOMBA ACEITE BCIV/L10/M11 *PROMOCION*,1,01I,0922
02,C3013331,PERNO RODILLO VALVULA BC,1,01I,0912
02,C3018099,TUBO AGUA,1,01I,0914
02,C3018151,BIELA  *PROMOCION*,1,01I,0914
02,C3019158,EMPAQUE CAJA TERMOSTATOS (2),1,PC1,P54
02,C3019600,RETEN BOMBA AGUA M11,1,PC1,P29
02,C3019957,LAINA MANGAS .009MM,1,PC1,P67
02,C3021601,CUÑA ARBOL DE LEVAS,1,PC1,P47
02,C3024228,EMPAQUE ENFRIADOR ACEITE,1,PC2,P33
02,C3024960,EMPAQUE TERMOSTATO,1,PC1,P53
02,C3025296,"GSK,COV",1,PC1,P44
02,C3027646,TAPON,1,PC1,P46
02,C3027924,EMPAQUE,1,PC1,P56
02,C3031007,"GSK,STA",1,PC1,P61
02,C3034986,LIGA TUBO SUCCION CARTER N14,1,PC1,P59
02,C3038998,"SAL,OIL",1,01I,0915
02,C3040056,"GSK,HSG",1,PC1,P54
02,C3047159,EMPAQUE COMPRESOR HOLSET,1,PC1,P61
02,C3051992,"SPA,MTG",1,01J,1039
02,C3055069,TAPON CARTER L10/N14,1,01I,0922
02,C3058148,EMPAQUE TAPA DISTRIBUCION L-10,1,01J,1014
02,C3062602D,CORE POLEA,1,CORE,
02,C3062602RX,"PUL,IDLER",1,01I,0929
02,C3064230,POLEA DAMPER CPL1405 N14,1,01J,1054
02,C3066291,VARILLA EMPUJE N14,1,01J,1012
02,C3066298,"GSK,SPT",1,01I,0915
02,C3066311,EMPAQUE TAPA PUNTERIA BALAN,1,PC2,P13
02,C3069098,EMPAQUE TAPA ENFRIADOR ACEITE,1,PC1,P63
02,C3069101,EMPAQUE TOMA DE FUERZA,1,PC1,P61
02,C3069177,EMPAQUE TURBO 4 HOYOS,1,PC1,P66
02,C3070178CR,CORE INYECTOR 3053766CR,1,CORE,0947
02,C3070178PX,INYECTOR,1,01I,0947
02,C3070477,"GSK,SPT",1,01I,0915
02,C3071085,EMPAQUE BOMBA DE AGUA,1,01I,0911
02,C3071228,TUBO DE AGUA,1,PC1,P36
02,C3071229,TAPON,1,01I,0911
02,C3072341,"GSK,SPT",1,01I,0915
02,C3072919,EMPAQUE TURBO M11,1,PC1,P66
02,C3073499,VARILLA EMPUJE N14,1,01J,1012
02,C3073995CR,CORE INYECTOR N14 3652542PX,1,CORE,
02,C3076203,"SAL,DUS",1,01I,0915
02,C3076226,EMPAQUE COMPRESOR A/C,1,01I,0944
02,C3076352,"HAR,WRG",1,01J,1041
02,C3076489,TERMOSTATO 180 GRADOS N14/BC,1,01I,0918
02,C3076522,EMPAQUE BOMBA AGUA N14,1,PC1,P64
02,C3078152,SENSOR VELOCIDAD MAGNETICO N14 CPL1573/,1,01I,0957
02,C3078307D,CORE TOMA DE FUERZA,1,CORE,
02,C3081143,TAPON TAPA BALANCINES N14 PLUS,1,01I,0924
02,C3082464,"TBE,SUP",1,01J,1017
02,C3082466,LINEA DIESEL,1,01I,0914
02,C3083770,"HAR,WRG",1,01J,1039
02,C3084899,BALERO,1,PC1,P44
02,C3087557RX,INYECTOR  (3084589CR) *PROMOCION*,1,01I,0944
02,C3090942CR,CORE BOMBA DIESEL N14 CELECT (3883463CR),1,CORE,
02,C3102234,EMPAQUES INFERIORES (JGO) ISX,1,01J,1001
02,C3102745D,CORE,1,CORE,
02,C3102888,"TNS,BLT",1,01I,0925
02,C3104149,TENSOR P/BANDA COMPRESOR A/C,1,01J,1055
02,C3104227,ARNESS SENSOR EGR ISM,1,01I,0912
02,C3104345,HARNESS,1,01I,0912
02,C3164067,GASKET,1,PC1,P68
02,C3284623,EMPAQUE *ANT3928832,1,01J,STOK
02,C3289235,BANDA,1,BANDA,B01
02,C3289886,"BLT,RIB",1,SIN L,
02,C3328689,VOLANTE M11 CPL1856,1,04C,3124
02,C3328760,RONDANA TAPA DE ENGRANES L1,1,PC1,P59
02,C3376891,LIQUIDO P INYECTORES,1,,
02,C3400157,WRENCH,1,SIN L,
02,C3401290,EMPAQUE CARTER L-10,1,01J,1018
02,C3406737CR,CORE CABEZA,1,CORE,
02,C3406737RX,CABEZA REMAN N14 CPL1405/1537,1,01J,1051
02,C3412267,RETEN,1,01I,0915
02,C3519762,EMPAQUE,1,01I,0915
02,C3519807,EMPAQUE DESCARGA TURBOCARGADOR,1,PC1,P49
02,C3558163D,CORE,1,CORE,
02,C3559557,REPARACION COMPRESOR ISB (JGO),1,01J,1039
02,C3678606,"SAL,RNG",1,PC1,P38
02,C3679880,TAPON,1,01I,0913
02,C3680343,EMPAQUE MULTIPLE LATERAL(JGO) ISX/S600,1,PC1,P51
02,C3680534,"PLG,THD",1,01I,0922
02,C3680536,ABRAZADERA,1,01I,0916
02,C3681293D,CORE,1,CORE,
02,C3681817,BANDA PARA MOTOR,1,BANDA,B05
02,C3681818,BANDA VENTILADOR S600/ISX E,1,BANDA,B06
02,C3682940,EMPAQUE,1,01J,1012
02,C3682946,POLEA TENSORA ISX,1,01I,0949
02,C3682984,FILTRO,1,01I,0931
02,C3800745RX,BOMBA AGUA ISM,1,01K,1164
02,C3800942,BOBINA FRENO MOTOR ISX  (2 PATAS),1,01I,0912
02,C3801106,BUJE P/ARBOL DE LEVAS,1,01J,1045
02,C3801198,EMPAQUE ENFRIADOR ACEITE BC350 1 FILTRO,1,01I,0939
02,C3801235,EMPAQUES INFERIORES BC  CPL632 *PROMOCION*,1,01J,1021
02,C3801468,JUEGO DE EMPAQUES INFERIORES BC,1,01J,1021
02,C3801523,REPUESTO TURBO 350 CPL1374/1405/1573 *PROMOCION*,1,01I,0913
02,C3802070,"SET,BRG",1,01J,1039
02,C3802376,"SET,GSK",1,01J,1061
02,C3802678D,CORE TURBO CARGADOR ISB  (3802878RX)(3802882RX),1,CORE,
02,C3802923RX,"PUMP,WTR",1,01I,0945
02,C3802968,"TERMOSTATO SERIE ""B""",1,01I,0913
02,C3803068,"KIT,SAL",1,01J,1039
02,C3803138RX,BOMBA AGUA BCIV 88NT BCIV,1,01J,1041
02,C3803202,KIT DE REPARACION,1,01I,0934
02,C3803361D,CORE BOMBA DE AGUA N14   (3803605RX),1,CORE,
02,C3803388CR,CORE TURBO,1,CORE,
02,C3803402CR,CORE BOMBA DE AGUA L10   (3801169CR),1,CORE,
02,C3803573,KIT RETEN BOMBA AGUA L10,1,01I,0933
02,C3803605RX,BOMBA DE AGUA N14,1,01J,1043
02,C3803698,"PMP,OIL",1,01J,1057
02,C3803894,RETEN L10 (JGO) L10 CPL1446,1,01I,0931
02,C3803896,KIT RETEN  DELANTERO CIGUEÑAL,1,01I,0936
02,C3804502RX,TURBOCARGADOR,1,PC1,PISO
02,C3804517,1/2 REPARACION TRITECH *PROMOCION*,1,PC1,PISO
02,C3818841,EMPAQUE L10,1,PC1,P55
02,C3818846,EMPAQUE,1,PC1,P65
02,C3818849,"SFT,VLV",1,01I,0922
02,C3819373,"TBE,DRN",1,01I,0914
02,C3820566,BUJE ARBOL DE LEVAS L10 CPL1446 *PROMOCION*,1,01I,0939
02,C3820659,TAPA PLASTICO C/LIGA,1,01I,0921
02,C3820917,PISTA DELANTERA P/CIGUEÑAL,1,01I,0931
02,C3822567,BLWBYTL,1,SIN L,
02,C3822747,SOCKET,1,SIN L,
02,C3822759,EXT. HARNES CONECTOR,1,,
02,C3822760,EXTRACTOR TERMINAL 16 AZUL,1,CAJA,01
02,C3823257,TUERCA 7MM,1,CAJA,02
02,C3823337,CONECTOR HEMBRA 2 CLAVIJAS,1,CAJA,03
02,C3823383,TERMINAL PRESION AMPERES,1,CAJA,01
02,C3823579,"PUL,DRV",1,01J,1041
02,C3823615,INSTALR,1,SIN L,
02,C3823758,CONECTOR CABLE 14 LIGA AMARILLA,1,CAJA,
02,C3823998,CABLE CONECTOR MACHO 14 HEMBRA 12,1,,
02,C3824012,REGULADOR,1,CAJA,04
02,C3824017,CUBIERTA ENCHUFE,1,CAJA,04
02,C3824018,CUBIERTA ENCHUFE,1,CAJA,04
02,C3824019,TAPON 3 TERMINALES,1,CAJA,04
02,C3824020,CUBIERTA ENCHUFE,1,CAJA,04
02,C3824021,TAPA CONECTOR 28 PIN,1,CAJA,02
02,C3824244,DESARMADOR TUERCA,1,CAJA,02
02,C3824263,CONECTOR C/CABLE 6 SELLO VERDE,1,CAJA,02
02,C3824264,CONECTOR C/CABLE 6 CLAVIJAS HEMB,1,CAJA,02
02,C3824285,"PIL,CAM",1,SIN L,
02,C3824287,CONECTOR C/CABLE 4 CLAVIJAS,1,CAJA,02
02,C3824804,TAPON P/CONECTOR 6-TERMINALES,1,CAJA,04
02,C3824805,CONECTOR,1,CAJA,04
02,C3824806,CONECTOR,1,CAJA,04
02,C3824816,ESTRACTOR TERMINAL AMARILLO 12,1,CAJA,01
02,C3824849,CONECTOR C/CABLE 2 CLAVIJAS,1,CAJA,02
02,C3824850,CONECTOR,1,CAJA,04
02,C3824851,TAPA,1,CAJA,04
02,C3824910,CONECTOR C/CABLE 6 TERM-SELLO AZUL,1,CAJA,02
02,C3824916,CONECTOR,1,CAJA,04
02,C3865312,SENSOR NIVEL REFRIGERANTE N14/M11/ISM,1,01I,0911
02,C3871549,SWITCH,1,01I,0916
02,C3882433,EMPAQUE CARTER L10,1,01J,1018
02,C3883472,"GSK,HOL",1,PC1,P52
02,C3883977,"PPE,TRF",1,01J,1042
02,C3893913,BALERO L10,1,01I,0917
02,C3895488,RODILLO SEGUILEVAS L10 CPL1446,1,01I,0911
02,C3899665,"HSE,FLX",1,01I,0921
02,C3901356,EMPAQUE MONTAJE TURBOCARGADOR,1,PC1,P46
02,C3903475,SELLO RESPIRADERO CARTER,1,01I,0915
02,C3914738,"TBE,FLR",1,01I,0921
02,C3918174,EMPAQUE ENFRIADOR ACEITE SERIE C,1,PC2,P24
02,C3918776,ENGRANE CIGUEÑAL SERIE C,1,01I,0958
02,C3923331,"GSK,COV",1,01I,0918
02,C3927154,EMPAQUE MANIFOL ANTES 3905443,1,PC1,P42
02,C3931713,"HSG,FLY",1,SIN L,
02,C3932096,VALVULA,1,01I,0922
02,C3934769CR,CORE CABEZA 6B  (3920395CR),1,CORE,
02,C3934769RX,CABEZA,1,04C,3135
02,C3937759,TAPON ACEITE MOTOR ISB,1,01I,0921
02,C3938159,EMPAQUE,1,01J,1012
02,C3938160,"EMPAQUE CARTER ""C"" *PROMOCION*",1,01J,1061
02,C3938737,EMPAQUE,1,01J,1011
02,C3942758,ABRAZADERA,1,01I,0922
02,C3943548,ABRAZADERA,1,01I,0922
02,C3945512,"TBE,INL",1,01I,0921
02,C3945514,"TBE,OUT",1,01I,0921
02,C3949619D,CORE,1,CORE,
02,C3964555RX,BOMBA DE COMBUSTIBLE VP44 *PROMOCION*,1,01I,0966
02,C3972071,THM,1,01I,0912
02,C3972265,"BLT,RIB",1,BANDA,B03
02,C4002070D,CORE,1,CORE,
02,C4009826,ADAPTADOR SENSOR DE POSICION ISC,1,01I,0912
02,C4024809,BOBINA DIESEL REPUESTO 24VTS,1,01I,0912
02,C4024817,BOMBA AGUA (JUEGO),1,01I,0955
02,C4024888RX,ACTUADOR COMBUSTIBLE TMPO S600_ 3348771,1,01I,0952
02,C4024890CR,CORE ACTUADO  (4002070CR),1,CORE,0954
02,C4024890NX,ACTUADOR TIEMPO ISX_4002070NX,1,01I,0954
02,C4024891NX,ACTUADOR DOSIF ISX_4002071NX,1,01I,0954
02,C4024945,JUEGO EMPAQUES SUPERIOR BC CPL616 *PROMOCION*,1,01J,1011
02,C4024957,EMPAQUE 1 CABEZA (JGO) BCIII CPL531,1,01J,1021
02,C4025097CR,CORE BOMBA  (3800495),1,CORE,1151
02,C4025097RX,BOMBA AGUA SIGNATURE 600,1,01J,1045
02,C4025099,BOMBA LEVANTE 12V ISX/S600,1,01J,1052
02,C4025271,"EMPAQUE CABEZA SUPERIOR (JGO) ""C""CPL1569",1,01J,1061
02,C4026507,"GSK,COV",1,01J,1001
02,C4026684,EMPAQUE CARTER SIGNATURE ISX,1,01J,1001
02,C4026884,EMPAQUE TURBO ISX/S600,1,PC1,P37
02,C4032066,"KIT,SVC",1,01I,0964
02,C4032068,"KIT,SEN",1,01I,0931
